backend,ranks_str,seq_len,batch_size,max_rank_int,sum_rank_int,num_unique,median_ms,mean_ms,std_ms,bs_x_max_rank,sum_rank,tok_x_max_rank,tok_x_sum_rank,bs,max_rank,min_rank,mean_rank,total_tokens,var_rank,std_rank,rank_ratio,max_minus_min,bs_x_sum_rank,bs_x_mean_rank,bs_x_min_rank,sum_x_max_rank,tok_x_mean_rank,sqrt_bs_x_max_rank,sqrt_sum_rank,log1p_bs_x_max_rank,log1p_sum_rank,sum_rank_sq,max_rank_sq
csgmv,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 64, 64, 64, 64]",1.0,16,64,448,2,17.759872436523438,19.0318345451355,2.2070977643620497,1024.0,448.0,1024.0,448.0,16.0,64.0,16.0,28.0,16.0,432.0,20.784609690826528,4.0,48.0,7168.0,448.0,256.0,28672.0,448.0,32.0,21.166010488516726,6.932447891572509,6.1070228877422545,200704.0,4096.0
csgmv,"[32, 32, 32, 32, 32, 32, 32, 32, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,16,64,768,2,17.79865550994873,18.659259853363036,1.5863962462519317,1024.0,768.0,1024.0,768.0,16.0,64.0,32.0,48.0,16.0,256.0,16.0,2.0,32.0,12288.0,768.0,512.0,49152.0,768.0,32.0,27.712812921102035,6.932447891572509,6.645090969505644,589824.0,4096.0
csgmv,"[32, 32, 32, 32, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,16,64,896,2,17.739264488220215,18.053313541412354,1.0037157700456483,1024.0,896.0,1024.0,896.0,16.0,64.0,32.0,56.0,16.0,192.0,13.856406460551018,2.0,32.0,14336.0,896.0,512.0,57344.0,896.0,32.0,29.93325909419153,6.932447891572509,6.799055862058796,802816.0,4096.0
csgmv,"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 64, 64, 64, 64]",1.0,16,64,640,2,17.83296012878418,18.451746292114258,1.4059103804586957,1024.0,640.0,1024.0,640.0,16.0,64.0,32.0,40.0,16.0,192.0,13.856406460551018,2.0,32.0,10240.0,640.0,512.0,40960.0,640.0,32.0,25.298221281347036,6.932447891572509,6.46302945692067,409600.0,4096.0
csgmv,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",1.0,32,16,384,2,18.158080101013184,18.732926464080812,1.4800349292742316,512.0,384.0,512.0,384.0,32.0,16.0,8.0,12.0,32.0,16.0,4.0,2.0,8.0,12288.0,384.0,256.0,6144.0,384.0,22.627416997969522,19.595917942265423,6.240275845170769,5.953243334287785,147456.0,256.0
csgmv,"[8, 8, 8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",1.0,32,16,448,2,18.142208099365234,18.831057205200196,1.545736269889571,512.0,448.0,512.0,448.0,32.0,16.0,8.0,14.0,32.0,12.0,3.4641016151377544,2.0,8.0,14336.0,448.0,256.0,7168.0,448.0,22.627416997969522,21.166010488516726,6.240275845170769,6.1070228877422545,200704.0,256.0
csgmv,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 16, 16, 16, 16, 16, 16, 16, 16]",1.0,32,16,320,2,18.163328170776367,18.90752607345581,1.603560200528972,512.0,320.0,512.0,320.0,32.0,16.0,8.0,10.0,32.0,12.0,3.4641016151377544,2.0,8.0,10240.0,320.0,256.0,5120.0,320.0,22.627416997969522,17.88854381999832,6.240275845170769,5.771441123130016,102400.0,256.0
csgmv,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1.0,32,32,640,2,18.185728073120117,18.5014591217041,1.0590206033666048,1024.0,640.0,1024.0,640.0,32.0,32.0,8.0,20.0,32.0,144.0,12.0,4.0,24.0,20480.0,640.0,256.0,20480.0,640.0,32.0,25.298221281347036,6.932447891572509,6.46302945692067,409600.0,1024.0
csgmv,"[8, 8, 8, 8, 8, 8, 8, 8, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1.0,32,32,832,2,18.21799945831299,18.42011651992798,0.8169149715564317,1024.0,832.0,1024.0,832.0,32.0,32.0,8.0,26.0,32.0,108.0,10.392304845413264,4.0,24.0,26624.0,832.0,256.0,26624.0,832.0,32.0,28.844410203711913,6.932447891572509,6.725033642166843,692224.0,1024.0
csgmv,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 32, 32, 32, 32, 32, 32, 32, 32]",1.0,32,32,448,2,18.22156810760498,18.701212730407715,1.2041183227131587,1024.0,448.0,1024.0,448.0,32.0,32.0,8.0,14.0,32.0,108.0,10.392304845413264,4.0,24.0,14336.0,448.0,256.0,14336.0,448.0,32.0,21.166010488516726,6.932447891572509,6.1070228877422545,200704.0,1024.0
csgmv,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,32,64,1152,2,18.406400680541992,18.784446353912355,1.1278359581646202,2048.0,1152.0,2048.0,1152.0,32.0,64.0,8.0,36.0,32.0,784.0,28.0,8.0,56.0,36864.0,1152.0,256.0,73728.0,1152.0,45.254833995939045,33.94112549695428,7.6251071482389,7.050122520269059,1327104.0,4096.0
csgmv,"[8, 8, 8, 8, 8, 8, 8, 8, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,32,64,1600,2,18.610447883605957,19.27976863861084,1.3844628796575151,2048.0,1600.0,2048.0,1600.0,32.0,64.0,8.0,50.0,32.0,588.0,24.24871130596428,8.0,56.0,51200.0,1600.0,256.0,102400.0,1600.0,45.254833995939045,40.0,7.6251071482389,7.3783837129967145,2560000.0,4096.0
csgmv,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,32,64,704,2,18.531328201293945,18.752847576141356,0.7701092052199834,2048.0,704.0,2048.0,704.0,32.0,64.0,8.0,22.0,32.0,588.0,24.24871130596428,8.0,56.0,22528.0,704.0,256.0,45056.0,704.0,45.254833995939045,26.5329983228432,7.6251071482389,6.558197802812269,495616.0,4096.0
csgmv,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1.0,32,32,768,2,18.170015335083008,18.35551685333252,0.7074678946614862,1024.0,768.0,1024.0,768.0,32.0,32.0,16.0,24.0,32.0,64.0,8.0,2.0,16.0,24576.0,768.0,512.0,24576.0,768.0,32.0,27.712812921102035,6.932447891572509,6.645090969505644,589824.0,1024.0
csgmv,"[16, 16, 16, 16, 16, 16, 16, 16, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1.0,32,32,896,2,18.20313549041748,18.52072090148926,0.9974988439290683,1024.0,896.0,1024.0,896.0,32.0,32.0,16.0,28.0,32.0,48.0,6.928203230275509,2.0,16.0,28672.0,896.0,512.0,28672.0,896.0,32.0,29.93325909419153,6.932447891572509,6.799055862058796,802816.0,1024.0
csgmv,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 32, 32, 32, 32, 32, 32, 32, 32]",1.0,32,32,640,2,18.22719955444336,18.82877920150757,1.3614308648080855,1024.0,640.0,1024.0,640.0,32.0,32.0,16.0,20.0,32.0,48.0,6.928203230275509,2.0,16.0,20480.0,640.0,512.0,20480.0,640.0,32.0,25.298221281347036,6.932447891572509,6.46302945692067,409600.0,1024.0
csgmv,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,32,64,1280,2,18.457119941711426,19.15349828720093,1.5109272093819168,2048.0,1280.0,2048.0,1280.0,32.0,64.0,16.0,40.0,32.0,576.0,24.0,4.0,48.0,40960.0,1280.0,512.0,81920.0,1280.0,45.254833995939045,35.77708763999664,7.6251071482389,7.155396301896734,1638400.0,4096.0
csgmv,"[16, 16, 16, 16, 16, 16, 16, 16, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,32,64,1664,2,18.48532772064209,18.8137628364563,0.9513151527453333,2048.0,1664.0,2048.0,1664.0,32.0,64.0,16.0,52.0,32.0,432.0,20.784609690826528,4.0,48.0,53248.0,1664.0,512.0,106496.0,1664.0,45.254833995939045,40.792156108742276,7.6251071482389,7.417580402414544,2768896.0,4096.0
csgmv,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,32,64,896,2,18.456575393676758,19.41381151199341,1.6456121443493463,2048.0,896.0,2048.0,896.0,32.0,64.0,16.0,28.0,32.0,432.0,20.784609690826528,4.0,48.0,28672.0,896.0,512.0,57344.0,896.0,45.254833995939045,29.93325909419153,7.6251071482389,6.799055862058796,802816.0,4096.0
csgmv,"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,32,64,1536,2,18.515631675720215,18.803198738098146,1.0007002905390308,2048.0,1536.0,2048.0,1536.0,32.0,64.0,32.0,48.0,32.0,256.0,16.0,2.0,32.0,49152.0,1536.0,1024.0,98304.0,1536.0,45.254833995939045,39.191835884530846,7.6251071482389,7.337587743538596,2359296.0,4096.0
csgmv,"[32, 32, 32, 32, 32, 32, 32, 32, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,32,64,1792,2,18.698752403259277,19.753945026397705,1.7301340781055385,2048.0,1792.0,2048.0,1792.0,32.0,64.0,32.0,56.0,32.0,192.0,13.856406460551018,2.0,32.0,57344.0,1792.0,1024.0,114688.0,1792.0,45.254833995939045,42.33202097703345,7.6251071482389,7.491645473605133,3211264.0,4096.0
csgmv,"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 64, 64, 64, 64, 64, 64, 64, 64]",1.0,32,64,1280,2,18.554880142211914,18.857211151123046,0.9445773497782762,2048.0,1280.0,2048.0,1280.0,32.0,64.0,32.0,40.0,32.0,192.0,13.856406460551018,2.0,32.0,40960.0,1280.0,1024.0,81920.0,1280.0,45.254833995939045,35.77708763999664,7.6251071482389,7.155396301896734,1638400.0,4096.0
